"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.120649082E2,5.225512544E1,4.576757482E0,3.474697573E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.130650037E2,5.225512529E1,4.576757984E0,3.467860903E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.140654001E2,5.225512463E1,4.576759828E0,3.479903444E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.150701671E2,5.225512435E1,4.576760195E0,3.443287352E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.160694203E2,5.225512433E1,4.576760437E0,3.445820701E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.170631571E2,5.225512377E1,4.576761024E0,3.441082330E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.180651636E2,5.225512365E1,4.576760937E0,3.415918230E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.190656497E2,5.225512355E1,4.576761154E0,3.408909141E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.200629484E2,5.225512384E1,4.576762270E0,3.379870771E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.210608682E2,5.225512378E1,4.576762690E0,3.350983246E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.220690766E2,5.225512401E1,4.576762528E0,3.377096952E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.230636419E2,5.225512441E1,4.576762470E0,3.405134919E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.240657558E2,5.225512456E1,4.576762230E0,3.431065477E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.250691324E2,5.225512469E1,4.576762156E0,3.473001368E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.260681689E2,5.225512456E1,4.576760993E0,3.518377038E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.270597060E2,5.225512460E1,4.576760202E0,3.566092258E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.280599637E2,5.225512486E1,4.576759618E0,3.583656208E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.290606514E2,5.225512485E1,4.576759428E0,3.595207319E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.300660724E2,5.225512540E1,4.576758685E0,3.614919757E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.310754275E2,5.225512606E1,4.576758559E0,3.638016616E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.320718485E2,5.225512697E1,4.576759124E0,3.643942347E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.330662434E2,5.225512787E1,4.576759653E0,3.646472111E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.340653658E2,5.225512857E1,4.576760225E0,3.669083457E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.350601335E2,5.225512909E1,4.576760129E0,3.703797488E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.360613551E2,5.225512954E1,4.576759968E0,3.737101333E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.370635005E2,5.225512977E1,4.576759809E0,3.744610291E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.380620165E2,5.225513007E1,4.576759488E0,3.738065080E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.390652149E2,5.225513032E1,4.576759394E0,3.730977783E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.400615964E2,5.225513075E1,4.576759888E0,3.712397919E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.410874343E2,5.225513116E1,4.576760134E0,3.698270201E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.420605577E2,5.225513150E1,4.576760935E0,3.673311518E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.430593109E2,5.225513176E1,4.576761132E0,3.665598585E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.440653580E2,5.225513181E1,4.576761548E0,3.652153637E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.450609299E2,5.225513200E1,4.576761274E0,3.653833135E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.460698665E2,5.225513234E1,4.576761092E0,3.683155056E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.470660093E2,5.225513263E1,4.576760455E0,3.698965169E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.480649283E2,5.225513299E1,4.576759916E0,3.706184400E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.490653986E2,5.225513294E1,4.576758644E0,3.716891100E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.500661162E2,5.225513315E1,4.576757075E0,3.694806289E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.510683818E2,5.225513338E1,4.576756576E0,3.703906200E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.520638866E2,5.225513418E1,4.576755710E0,3.707247645E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.530760280E2,5.225513483E1,4.576755306E0,3.703222029E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.540704467E2,5.225513501E1,4.576754854E0,3.709943204E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.550811432E2,5.225513515E1,4.576754300E0,3.713722393E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.560574170E2,5.225513501E1,4.576753419E0,3.712330849E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.570636099E2,5.225513554E1,4.576751867E0,3.711242861E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.580660058E2,5.225513596E1,4.576750948E0,3.728667283E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.590687091E2,5.225513627E1,4.576750164E0,3.747192087E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.600603953E2,5.225513658E1,4.576749395E0,3.761646605E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.610682068E2,5.225513689E1,4.576748531E0,3.764062974E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.620621030E2,5.225513697E1,4.576747680E0,3.799712876E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.630625659E2,5.225513699E1,4.576746548E0,3.828810758E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.640652586E2,5.225513719E1,4.576746019E0,3.857512241E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.650666643E2,5.225513725E1,4.576745004E0,3.850108252E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.660625747E2,5.225513743E1,4.576743467E0,3.860458523E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.670635316E2,5.225513738E1,4.576742518E0,3.867567183E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.680826098E2,5.225513824E1,4.576738526E0,3.882446094E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.690645804E2,5.225513859E1,4.576735343E0,3.883839153E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.700709364E2,5.225513883E1,4.576736031E0,3.965828949E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.710627444E2,5.225514102E1,4.576733431E0,3.991558876E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.720644555E2,5.225514105E1,4.576732250E0,4.004818437E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.730720894E2,5.225514105E1,4.576732004E0,4.007339368E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.740581502E2,5.225514117E1,4.576731855E0,3.997108087E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.750673505E2,5.225514157E1,4.576731523E0,3.979247121E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.760683655E2,5.225514191E1,4.576731335E0,3.935207408E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.770648131E2,5.225514160E1,4.576731354E0,3.916242841E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.780643617E2,5.225514130E1,4.576731425E0,3.893360884E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.790604710E2,5.225514083E1,4.576731439E0,3.840787551E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.800607411E2,5.225514022E1,4.576732128E0,3.810524690E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.810596357E2,5.225513984E1,4.576732964E0,3.776665729E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.820600653E2,5.225513962E1,4.576733198E0,3.753245332E0,0.000000000E0,0.000000000E0,4.000000000E0,3.000000000E0
2.830657389E2,5.225513965E1,4.576732967E0,3.724484891E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.840620797E2,5.225513990E1,4.576732911E0,3.693832529E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.850657301E2,5.225513984E1,4.576733073E0,3.662092326E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.860565058E2,5.225514010E1,4.576732437E0,3.637082325E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.870605478E2,5.225514024E1,4.576731939E0,3.598131380E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.880578972E2,5.225514061E1,4.576731359E0,3.576599879E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.890620882E2,5.225514096E1,4.576731395E0,3.583605872E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.900623205E2,5.225514137E1,4.576731377E0,3.576563252E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.910611966E2,5.225514172E1,4.576731151E0,3.565393834E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.920587068E2,5.225514184E1,4.576730415E0,3.564760042E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.930593348E2,5.225514223E1,4.576730411E0,3.551742254E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.940572853E2,5.225514230E1,4.576730886E0,3.529539979E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.950578746E2,5.225514203E1,4.576730499E0,3.517663171E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.960578881E2,5.225514230E1,4.576730797E0,3.515620601E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.970640581E2,5.225514269E1,4.576731716E0,3.510110591E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
2.980581548E2,5.225514323E1,4.576732297E0,3.507711363E0,0.000000000E0,0.000000000E0,6.000000000E0,3.000000000E0
