timestamp,id,activity,phone,watch,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (m/s^2),Gyroscope y (m/s^2),Gyroscope z (m/s^2),_merge
1970-01-09 04:28:01.750,1643,D,1,0,5.556445650000001,-5.226531625,-7.1162020749999995,,,,left_only
1970-01-09 04:28:02.000,1643,D,1,0,7.776429183333334,-6.840974408333332,-7.464877133333334,1.041615554,1.66117336,2.12967668,both
1970-01-09 04:28:02.250,1643,D,1,0,5.894695998461539,-3.4361162323076924,1.787605723076923,0.4789124557142857,4.551875028571429,-2.43458584,both
1970-01-09 04:28:02.500,1643,D,1,0,6.6505703249999994,0.8564190933333332,6.3036919083333345,1.1416084266666666,1.4940334133333335,-0.7057377006666666,both
1970-01-09 04:28:02.750,1643,D,1,0,5.189270646153846,2.3449084284615385,8.882759323076924,-0.11185276833333335,0.5411543408333334,-0.607733363,both
1970-01-09 04:28:03.000,1643,D,1,0,5.0041939583333335,2.791794558333334,7.767048691666667,0.17363810999999996,-0.564590164,-0.2409273066666667,both
1970-01-09 04:28:03.250,1643,D,1,0,5.326922816666667,3.126698108333333,8.530660825,0.09622889016666665,-0.13741911333333331,0.107059079,both
1970-01-09 04:28:03.500,1643,D,1,0,7.123709507692307,1.572054053846154,5.687434792307692,0.7403587914285714,-2.321211338571429,1.004544375142857,both
1970-01-09 04:28:03.750,1643,D,1,0,8.774154741666667,-0.4370910466666667,-3.1751972975,1.7095719283333335,-2.4311110499999997,2.0463730166666667,both
1970-01-09 04:28:04.000,1643,D,1,0,8.93784480769231,-3.9471766230769236,-4.45455222076923,-0.7410689696666667,-0.9921162633333332,1.0675725833333332,both
1970-01-09 04:28:04.250,1643,D,1,0,5.569418658333333,-3.737428075,-7.301616599999999,-0.9321063897833334,-0.9317513416666667,-0.2824726258333333,both
1970-01-09 04:28:04.500,1643,D,1,0,5.689169575,-1.9042402083333334,-7.851872283333335,-0.265250845,-0.34248252500000004,-0.1727503888333333,both
1970-01-09 04:28:04.750,1643,D,1,0,5.60379326923077,-1.7971858692307696,-8.011893423076923,0.14183235142857145,0.22903185285714286,0.0111091862,both
1970-01-09 04:28:05.000,1643,D,1,0,5.823091066666667,-1.74576975,-7.785610125000001,-0.072615526,0.024678626999999998,-0.004261057833333333,both
