timestamp,id,activity,phone,watch,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (m/s^2),Gyroscope y (m/s^2),Gyroscope z (m/s^2),_merge
1970-01-01 04:19:07.750,1610,D,1,0,4.72184755,-0.5059471172500001,8.3284455,,,,left_only
1970-01-01 04:19:08.000,1610,D,1,0,5.53027956,0.16519471000000005,7.920373379999999,,,,left_only
1970-01-01 04:19:08.250,1610,D,1,0,3.82540281,0.7470550200000001,6.4493804,0.26849059200000003,-0.831356804,-1.0279510660000002,both
1970-01-01 04:19:08.500,1610,D,1,0,7.4246276600000005,1.529022214,5.99570928,-0.012631226000000006,0.4716217092,0.771414182,both
1970-01-01 04:19:08.750,1610,D,1,0,7.3436676599999995,3.72230834,6.2223877,0.653479004,-0.5254730140000001,-1.5434539600000001,both
1970-01-01 04:19:09.000,1610,D,1,0,5.51737358,4.54805298,4.40897518,-0.24198913999999996,-0.7592559939999999,-0.11197204599999999,both
1970-01-01 04:19:09.250,1610,D,1,0,8.3491332,4.00664368,2.12858884,-0.01072692919999999,-0.5511688214,0.38576659871999996,both
1970-01-01 04:19:09.500,1610,D,1,0,8.0823362,3.89699404,2.65513914,-0.007702636779999999,-0.1484771708,-0.009149169940000002,both
1970-01-01 04:19:09.750,1610,D,1,0,8.273684800000002,3.9685180800000004,2.22363586,-0.030545044,-0.151760863,0.061618041400000004,both
1970-01-01 04:19:10.000,1610,D,1,0,8.369989,3.80261534,1.9099029599999997,-0.0762481692,-0.18868102999999997,0.018368530459999997,both
1970-01-01 04:19:10.250,1610,D,1,0,8.621719500000001,3.64662778,1.4602050800000002,-0.135177612,-0.25173644800000006,0.01985473632,both
1970-01-01 04:19:10.500,1610,D,1,0,8.7303131,3.52282104,1.039532472,-0.218035892,-0.251821898,-0.011541747960000001,both
1970-01-01 04:19:10.750,1610,D,1,0,8.8573426,3.4490020800000005,0.5240905840000001,-0.15097351399999998,-0.36187438800000005,-0.02319030772,both
1970-01-01 04:19:11.000,1610,D,1,0,8.8177094,3.4738434,-0.11302795480000001,-0.09591674799999998,-0.24420471200000002,0.021331786399999997,both
1970-01-01 04:19:11.250,1610,D,1,0,8.8627746,3.49232178,-0.324786378,0.014849853060000001,-0.10597533960000001,-0.0258514404,both
1970-01-01 04:19:11.500,1610,D,1,0,8.872622600000001,3.5428375,-0.651730342,0.020578002900000003,-0.022198486400000002,0.0131317136,both
1970-01-01 04:19:11.750,1610,D,1,0,8.866800000000001,3.43279724,-0.583175654,-0.047344971,-0.064523315,0.0303375246,both
1970-01-01 04:19:12.000,1610,D,1,0,8.95089725,3.3417396,-0.7263679575,-0.012126922575,-0.004962921125000003,0.0023231507250000005,both
1970-01-01 04:19:12.250,1610,D,1,0,8.894284,3.396051,-0.57519226,-0.005285644679999999,0.0312561036,-0.006607055840000001,both
1970-01-01 04:19:12.500,1610,D,1,0,8.918158,3.37966002,-0.554937744,0.00209045434,-0.01470336896,0.003970337,both
1970-01-01 04:19:12.750,1610,D,1,0,8.9318846,3.3908111399999994,-0.635644526,0.005014038052,0.007171631,-0.0036407471880000007,both
1970-01-01 04:19:13.000,1610,D,1,0,8.918332,3.4108581400000006,-0.5802368199999999,0.0016387939520000002,-0.004870605939999999,-0.0033660888800000005,both
1970-01-01 04:19:13.250,1610,D,1,0,8.924356,3.3705108800000003,-0.602511594,-0.0130554198,0.00342102044,-0.009143066520000001,both
1970-01-01 04:19:13.500,1610,D,1,0,8.9199128,3.36294862,-0.56630554,-0.00456542974,-9.765618000000045e-05,-0.0016174316600000003,both
1970-01-01 04:19:13.750,1610,D,1,0,8.914480600000001,3.37995298,-0.5730499200000001,0.026202392599999996,0.01784362806,-0.00041809080000000003,both
1970-01-01 04:19:14.000,1610,D,1,0,8.9351898,3.3510681399999998,-0.431961056,0.071612549,0.136755373,0.002105712866,both
1970-01-01 04:19:14.250,1610,D,1,0,8.910803,3.3831878600000005,-0.17441100999999998,0.070492554,0.11470947400000002,0.001473999014,both
1970-01-01 04:19:14.500,1610,D,1,0,8.889486600000001,3.4142853200000003,-0.0712127676,0.006790161519999999,-0.011398315400000001,0.0008972167879999999,both
1970-01-01 04:19:14.750,1610,D,1,0,8.9170136,3.3673126399999993,-0.13411255,-0.0315338136,-0.0375762942,-0.002780151368,both
1970-01-01 04:19:15.000,1610,D,1,0,8.9212004,3.35126342,-0.214974976,-0.023681640799999997,-0.028604126,-0.0046417236,both
1970-01-01 04:19:15.250,1610,D,1,0,8.9326568,3.35679934,-0.21815185600000003,-0.005081176784,-0.020437622540000002,-0.005136108362,both
1970-01-01 04:19:15.500,1610,D,1,0,8.9217744,3.36392516,-0.227551272,-0.00826721188,-0.00606994626,-0.0050354004467999995,both
1970-01-01 04:19:15.750,1610,D,1,0,8.909393399999999,3.37149048,-0.28712158400000004,-0.00740356442,-0.0251312258,-0.00026855468899999996,both
1970-01-01 04:19:16.000,1610,D,1,0,8.902374300000002,3.39702756,-0.267977906,-0.0198699952,-0.006390380980000001,-0.012069702319999999,both
1970-01-01 04:19:16.250,1610,D,1,0,8.941717399999998,3.35717774,-0.34320068,-0.01061401384,-0.0244873048,0.0005462646199999999,both
1970-01-01 04:19:16.500,1610,D,1,0,8.936490000000001,3.3556122000000004,-0.331765742,-0.001541137694,-0.00731201182,-0.0016326904600000003,both
