timestamp,id,activity,phone,watch,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (m/s^2),Gyroscope y (m/s^2),Gyroscope z (m/s^2),_merge
1970-01-14 03:34:24.750,1638,D,1,0,4.49699912,-6.6498953,-0.3529652200000001,-4.71563055,1.0010763925,1.1468599925,both
1970-01-14 03:34:25.000,1638,D,1,0,5.56098226,-7.812998519999999,-1.1100117760000003,4.111683139999999,-1.5572093720000002,-0.9885691240000002,both
1970-01-14 03:34:25.250,1638,D,1,0,7.171801240000001,-6.3137493000000005,3.11288118,0.644247442,-0.744412662,0.014270814999999997,both
1970-01-14 03:34:25.500,1638,D,1,0,7.127269119999999,-5.49541114,2.9491178400000004,0.40669345199999996,-0.519215744,-0.362619754,both
1970-01-14 03:34:25.750,1638,D,1,0,7.39158908,-5.4949322800000004,3.7851730000000003,0.1399512468,0.40372936,0.120371148,both
1970-01-14 03:34:26.000,1638,D,1,0,7.51369318,-5.50355142,3.7717654400000002,-2.345310714,0.17853245909999998,0.272277863,both
1970-01-14 03:34:26.250,1638,D,1,0,5.25835516,-6.9271437,-5.0518253799999995,-3.3971527808000004,-0.11207167659999999,0.4697778959999999,both
1970-01-14 03:34:26.500,1638,D,1,0,6.883778666666667,-6.658673833333332,-2.6183588148333334,3.06452825,-0.17541939600000003,-1.2860264725000001,both
1970-01-14 03:34:26.750,1638,D,1,0,6.53685902,-5.94408456,2.4788966439999998,2.6303264,1.91256986,0.3811478944,both
1970-01-14 03:34:27.000,1638,D,1,0,2.97045616,-6.742790220000001,3.63098636,-0.5701540100000001,-0.32086347000000004,1.2691522899999998,both
1970-01-14 03:34:27.250,1638,D,1,0,4.86953694,-7.740693560000001,6.11712556,-0.291693898,-0.5283770080000001,0.44548985539999997,both
1970-01-14 03:34:27.500,1638,D,1,0,4.0028359600000005,-8.4426734,6.85118776,0.5453908839999999,1.492429606,0.29869642399999996,both
1970-01-14 03:34:27.750,1638,D,1,0,-3.282719931999999,-8.6030852,5.3160254600000005,0.491701566,1.8544064800000002,2.15502618,both
1970-01-14 03:34:28.000,1638,D,1,0,-4.422359760000001,-0.18507183200000013,5.9169702200000005,0.15806074799999997,-0.674957416,2.8448915,both
1970-01-14 03:34:28.250,1638,D,1,0,-5.356098579999999,-1.057518898,8.6784424,-0.079493218,-0.10482788087999999,0.6236020800000001,both
1970-01-14 03:34:28.500,1638,D,1,0,-5.532311700000001,0.893755488,8.54340928,1.150461122,-0.1389163424,0.100983344,both
1970-01-14 03:34:28.750,1638,D,1,0,-5.395363359999999,5.96419586,2.08624758,3.3576889999999997,-0.2154023228,0.647463994,both
1970-01-14 03:34:29.000,1638,D,1,0,-3.669144,8.5896775,2.8873473400000003,-0.468527817,-0.673892124,0.5057838219999999,both
1970-01-14 03:34:29.250,1638,D,1,0,-2.1698949799999996,9.7412882,5.64977732,-0.582937188,-0.32214181599999997,0.5724693707999999,both
1970-01-14 03:34:29.500,1638,D,1,0,0.12805988,6.6963427,5.65265038,-1.670359002,-0.7269423079999999,-0.018113222000000002,both
1970-01-14 03:34:29.750,1638,D,1,0,1.245673196,3.79313376,7.91564972,0.274813988,0.28910691,0.19025250599999996,both
1970-01-14 03:34:30.000,1638,D,1,0,-1.21412956,6.65851438,6.928759960000001,1.30492468,0.283780582,-0.511117594,both
1970-01-14 03:34:30.250,1638,D,1,0,-2.7196036599999998,7.9758040800000005,5.59997786,0.040455826800000025,0.05070072800000001,-0.7957562600000001,both
1970-01-14 03:34:30.500,1638,D,1,0,-4.2274718799999995,6.916130440000001,4.7390229,-0.086523712,-0.1785441776,-1.40040036,both
1970-01-14 03:34:30.750,1638,D,1,0,-5.561520920000001,3.9138016199999996,7.32093018,-0.7452832459999998,-0.894614904,-1.000287006,both
1970-01-14 03:34:31.000,1638,D,1,0,-2.37627522,2.69419512,9.481457500000001,-0.096111098,-1.89021104,-1.1447368980000001,both
1970-01-14 03:34:31.250,1638,D,1,0,-1.272548154,0.6069301199999997,12.116995,-2.086664206,0.15680105080000012,-0.3389708588,both
1970-01-14 03:34:31.500,1638,D,1,0,-3.4349911,-4.78768512,5.23462284,-2.73200152,-0.8407125200000001,2.1927365399999994,both
1970-01-14 03:34:31.750,1638,D,1,0,-2.8622981199999997,-5.89476404,7.0858194,-0.10612457339999999,0.1832196242,0.39329189000000003,both
1970-01-14 03:34:32.000,1638,D,1,0,-5.64292384,-5.74009858,5.39886496,-0.782993594,0.737796286,0.55031187,both
1970-01-14 03:34:32.250,1638,D,1,0,-7.60138094,-7.916428119999999,2.2854450799999997,-0.08439318,0.52282593,0.719901958,both
1970-01-14 03:34:32.500,1638,D,1,0,-7.4313926,0.26216507200000017,4.875971460000001,-0.9768717120000001,-0.32981173799999997,2.25089998,both
1970-01-14 03:34:32.750,1638,D,1,0,-10.29964612,-0.48099513999999993,0.5132570399999998,-0.48109765800000004,2.10005642,-0.5158047619999999,both
1970-01-14 03:34:33.000,1638,D,1,0,-8.9904967,-5.45518864,-1.6367361820000004,1.1506743839999998,-1.1500653399999998,-1.085508168,both
1970-01-14 03:34:33.250,1638,D,1,0,-6.54936864,-5.405868079999999,3.5265993,-0.26058790600000004,-1.56658374,-0.286985964,both
1970-01-14 03:34:33.500,1638,D,1,0,-4.88348316,-6.4923569400000005,3.8862083,-0.33281285480000006,-0.35963913100000006,0.6909267699999999,both
1970-01-14 03:34:33.750,1638,D,1,0,-6.670036440000001,-2.6448746599999997,5.045001940000001,2.273250008,-0.462969778,1.08592682,both
1970-01-14 03:34:34.000,1638,D,1,0,-6.8462496,1.9970036400000002,8.43327606,-0.6587837642000001,0.459975322,0.37454324,both
1970-01-14 03:34:34.250,1638,D,1,0,-10.116250299999999,-0.72089413,3.113360128,1.2523006119999998,0.838357216,-0.780416444,both
1970-01-14 03:34:34.500,1638,D,1,0,-7.666024279999999,-1.9701885799999999,6.08073354,0.3321252203999999,-1.128120886,-0.15468011899999998,both
1970-01-14 03:34:34.750,1638,D,1,0,-6.66045974,-0.1553836799999999,7.8285008000000005,0.9073680060000001,-0.455086834,0.362399236,both
1970-01-14 03:34:35.000,1638,D,1,0,-6.342509699999999,1.86244948,6.9819111,0.78592788,0.11994291500000001,0.1521160322,both
1970-01-14 03:34:35.250,1638,D,1,0,-6.477063660000001,4.449623839999999,5.763741400000001,1.3566965200000003,-0.38158357600000004,0.465516826,both
1970-01-14 03:34:35.500,1638,D,1,0,-4.35340682,7.03775584,5.63493334,0.5032066508399999,-0.860739452,0.4610427039999999,both
1970-01-14 03:34:35.750,1638,D,1,0,-2.6214414199999996,7.47158546,6.140109960000001,-0.3364347328,-0.8664916720000001,-0.0411229344,both
1970-01-14 03:34:36.000,1638,D,1,0,-0.86649153,5.072595140000001,7.61637466,-1.51099528,-0.8232419460000001,-0.377746488,both
1970-01-14 03:34:36.250,1638,D,1,0,0.225743296,2.5883713800000003,8.7186652,0.451647872,0.13336551280000003,0.37859126200000004,both
1970-01-14 03:34:36.500,1638,D,1,0,-1.5833154999999999,5.724775599999999,7.855794639999999,0.9979154860000001,0.46530190400000004,0.259494688,both
1970-01-14 03:34:36.750,1638,D,1,0,-1.638861,6.684371539999999,7.414782839999999,-0.3161947182,0.506421112,-0.12932683039999998,both
1970-01-14 03:34:37.000,1638,D,1,0,-2.94753158,4.92176044,7.4894818,-1.86679362,1.2305879000000002,-0.20283007199999997,both
1970-01-14 03:34:37.250,1638,D,1,0,-6.755748779999999,-0.38043864000000005,5.226003619999999,-2.26626776,2.18740832,-0.07798108479999999,both
1970-01-14 03:34:37.500,1638,D,1,0,-9.0522672,-2.77607684,-0.040282408000000026,-2.36192852,1.94367588,-1.0071047100000001,both
1970-01-14 03:34:37.750,1638,D,1,0,-6.58192978,-4.7081978,-5.56179038,-1.56937178,1.74574976,-1.123005472,both
1970-01-14 03:34:38.000,1638,D,1,0,-3.41104912,-5.48152484,-8.668985639999999,-0.590180726,0.87010238,-0.596338764,both
1970-01-14 03:34:38.250,1638,D,1,0,-1.23424093,-6.54838112,-10.530716459999999,1.19562858,1.263184948,0.531350182,both
1970-01-14 03:34:38.500,1638,D,1,0,-2.30684324,-8.42926586,-6.76990464,2.1550057,-1.46964439,1.8797619,both
1970-01-14 03:34:38.750,1638,D,1,0,-6.6642905599999995,-5.0381186,-0.07380125800000001,0.623368512,-1.4577134399999998,1.83246416,both
1970-01-14 03:34:39.000,1638,D,1,0,-7.45677104,-3.2922668,3.10186786,-1.137939722,-1.150917262,-0.24331013119999997,both
1970-01-14 03:34:39.250,1638,D,1,0,-6.505315520000001,-5.650555500000001,2.33859636,-0.08844118000000001,-0.317667446,0.5886613959999999,both
1970-01-14 03:34:39.500,1638,D,1,0,-8.195143,-2.966176492,3.72627562,1.0976242314000002,-0.16916958399999998,0.346420262,both
1970-01-14 03:34:39.750,1638,D,1,0,-6.9271737,-1.56748384,3.5567661959999994,-1.850814626,1.747880276,-1.0484369999999998,both
1970-01-14 03:34:40.000,1638,D,1,0,-5.37525226,-7.440939500000001,-5.81461806,0.9259036959,2.58240844,-1.9848043999999998,both
1970-01-14 03:34:40.250,1638,D,1,0,1.2581230280000002,-9.432915300000001,-1.2934075399999998,1.128729944,-1.315181082,-1.7489549199999999,both
1970-01-14 03:34:40.500,1638,D,1,0,5.09842256,-11.2458048,0.8709506326000003,0.03832531600000007,0.009581787600000048,-0.7309881827999999,both
1970-01-14 03:34:40.750,1638,D,1,0,4.68039504,-8.315301999999999,0.8656834520000001,0.0498301236,-0.139555231,-0.4418754239999999,both
1970-01-14 03:34:41.000,1638,D,1,0,4.95716478,-8.1984648,0.2594716114,0.07710091159999999,0.08436334599999999,0.0010615360000000074,both
1970-01-14 03:34:41.250,1638,D,1,0,4.9005817333333335,-8.442753166666668,0.3229179516666667,0.022310808166666668,0.02307513725,-0.04286286716666667,both
1970-01-14 03:34:41.500,1638,D,1,0,4.9849374,-8.3277518,0.52953756,0.0312945394,0.013203686172320001,-0.04346651680000001,both
1970-01-14 03:34:41.750,1638,D,1,0,5.104647399999999,-8.268854399999999,0.6152499760000001,0.0261812704,0.002977147720000001,-0.025570074880000005,both
1970-01-14 03:34:42.000,1638,D,1,0,5.09890126,-8.2315048,0.6564302399999999,0.030655381520000004,0.016612532200000002,0.004257328959999999,both
1970-01-14 03:34:42.250,1638,D,1,0,5.09507056,-8.3038098,0.694737478,0.0021062948000000027,0.01916916746,0.006387857999999999,both
1970-01-14 03:34:42.500,1638,D,1,0,5.1036896800000005,-8.263108400000002,0.765605858,0.00423682284,0.0155472682,0.011927233539999998,both
1970-01-14 03:34:42.750,1638,D,1,0,5.08022676,-8.25736256,0.803434236,-0.007054980419999998,-0.0170498237,-0.00724752684,both
1970-01-14 03:34:43.000,1638,D,1,0,5.0658614,-8.272206,0.7852383000000001,0.0157416796,0.011286210140000003,-0.014278271919999998,both
1970-01-14 03:34:43.250,1638,D,1,0,5.201373299999999,-8.165904,0.85179712,-0.0015156072000000013,0.030460968800000005,-0.06349348839999999,both
1970-01-14 03:34:43.500,1638,D,1,0,5.2104712,-8.268854500000002,0.9619304060000001,-0.049665556,0.056666476199999996,0.01853187316,both
1970-01-14 03:34:43.750,1638,D,1,0,4.3538258,-9.8016224,0.8216301899999999,0.227942352,0.16106239120000002,0.4936398152,both
1970-01-14 03:34:44.000,1638,D,1,0,4.27098644,-6.218460200000001,1.4402919140000001,0.7852887,-0.4983362939999999,0.15382045679999998,both
1970-01-14 03:34:44.250,1638,D,1,0,5.050059619999999,-9.36683574,0.636797786,-1.01415596,0.0029771531999999877,-0.358358682,both
1970-01-14 03:34:44.500,1638,D,1,0,4.83984884,-8.741469599999999,0.830249272,0.05494341999999998,0.017677796600000007,0.06455129800000001,both
1970-01-14 03:34:44.750,1638,D,1,0,4.542488839999999,-8.3981414,1.0213066000000002,-0.03624323079999999,0.0313131828,0.024923460419999998,both
1970-01-14 03:34:45.000,1638,D,1,0,4.5128007000000006,-8.7347662,0.604236646,-0.22159923800000003,0.0685974364,0.0786127878,both
1970-01-14 03:34:45.250,1638,D,1,0,4.34233364,-8.7453006,0.48883612199999993,-0.0880150774,0.0112862106,0.0129924979,both
1970-01-14 03:34:45.500,1638,D,1,0,4.326531999999999,-8.7218376,0.33991678599999997,-0.00918550908,0.025347700600000002,-0.00192120444,both
1970-01-14 03:34:45.750,1638,D,1,0,4.40075224,-8.701247200000001,0.43089644600000004,0.047273505199999996,0.028117388200000003,-0.054971373000000004,both
1970-01-14 03:34:46.000,1638,D,1,0,4.53817928,-8.5987752,0.5534795539999999,0.005515140720000003,0.046439936,-0.112282598,both
1970-01-14 03:34:46.250,1638,D,1,0,4.75317902,-8.488163400000001,0.5960963639999999,-0.053074401400000006,0.0330176052,-0.02109596238,both
1970-01-14 03:34:46.500,1638,D,1,0,4.707688879999999,-8.4977398,0.511341614,-0.02324699938,0.013203686400000003,0.0206624023,both
1970-01-14 03:34:46.750,1638,D,1,0,4.646876,-8.5326954,0.44526166199999995,-0.0439131304,0.0097948402,0.019597136740000003,both
1970-01-14 03:34:47.000,1638,D,1,0,4.659804679999999,-8.576748499999999,0.349014754,-0.0332604844,-0.00043169838768000024,-0.0004298342199999999,both
1970-01-14 03:34:47.250,1638,D,1,0,4.679916,-8.5695662,0.37582981200000004,0.015741678399999997,0.00340325355232,-0.0204568056,both
1970-01-14 03:34:47.500,1638,D,1,0,4.70146402,-8.5106684,0.46728830400000004,0.00040187084000000014,0.00936873448,-0.009591108599999999,both
1970-01-14 03:34:47.750,1638,D,1,0,4.7325887600000005,-8.5216818,0.4270657219999999,-0.013233513600000002,0.00489462386,0.007666175459999999,both
1970-01-14 03:34:48.000,1638,D,1,0,4.6894929,-8.5264702,0.406954428,-0.00918550894,0.00425546514464,0.006600911199999999,both
1970-01-14 03:34:48.250,1638,D,1,0,4.69428146,-8.5240762,0.41796776199999996,-0.01536404244,-0.0010708571800000003,0.00020932441999999994,both
1970-01-14 03:34:48.500,1638,D,1,0,4.6861410800000005,-8.548976399999999,0.398335312,-0.0025808692400000003,-0.00043169838,-3.7284199999999478e-06,both
1970-01-14 03:34:48.750,1638,D,1,0,4.699548760000001,-8.5355682,0.416052392,-0.00172865787,0.00574683538,-0.0017081516400000002,both
1970-01-14 03:34:49.000,1638,D,1,0,4.71361454,-8.4943584,0.341083956,-0.014298777940000002,-0.0008578042399999999,0.0061748053999999995,both
1970-01-14 03:34:49.250,1638,D,1,0,4.705953119999999,-8.5111178,0.35161844600000003,-0.00790719134,0.0006335659,-0.00149509862,both
1970-01-14 03:34:49.500,1638,D,1,0,4.71122034,-8.5312291,0.30708629600000004,-0.01323351368,0.0042554650800000005,0.007666175660000001,both
1970-01-14 03:34:49.750,1638,D,1,0,4.67746208,-8.5740852,0.34826656600000006,0.049190984,-0.0004316985999999998,-0.03856630188,both
1970-01-14 03:34:50.000,1638,D,1,0,4.85684764,-8.3889534,0.585531938,0.028950957479999994,0.0202344314,-0.018752382579999997,both
1970-01-14 03:34:50.250,1638,D,1,0,4.80273856,-8.4397106,0.5778705,0.004023769419999999,0.004255465259999999,-0.0027734161599999997,both
1970-01-14 03:34:50.500,1638,D,1,0,4.7840638,-8.4732294,0.5630264620000001,-0.021542576400000003,0.007451258572319999,0.0142708153,both
1970-01-14 03:34:50.750,1638,D,1,0,4.7606006,-8.4866374,0.5146635960000001,-0.009398561820000002,0.0025510419999999995,0.0010615359199999997,both
1970-01-14 03:34:51.000,1638,D,1,0,4.80178092,-8.46892,0.528549956,-0.01365961924,0.00212493606,0.0036181706600000004,both
1970-01-14 03:34:51.250,1638,D,1,0,4.76826208,-8.487116,0.5242403919999999,-0.005137503890000001,-0.0019230686600000002,0.00276595916,both
1970-01-14 03:34:51.500,1638,D,1,0,4.77640244,-8.485679600000001,0.44092218,-0.012381302059999998,-0.0006447514799999999,0.00340511782,both
1970-01-14 03:34:51.750,1638,D,1,0,4.7400106399999995,-8.4957352,0.476356352,-0.00471139805,0.0031902007000000005,0.00042237724,both
1970-01-14 03:34:52.000,1638,D,1,0,4.7800835,-8.4511728,0.468664976,-0.0053505568199999996,-0.00618412658768,-0.0008559400199999999,both
1970-01-14 03:34:52.250,1638,D,1,0,4.788104079999999,-8.505162200000001,0.47333367400000004,-0.01088993204,-0.00426665044,0.002979012,both
1970-01-14 03:34:52.500,1638,D,1,0,4.7641621,-8.469728,0.514035102,-2.4234900000000282e-05,-0.0108712899,-0.00703447376,both
1970-01-14 03:34:52.750,1638,D,1,0,4.797202019999999,-8.4687706,0.416830516,-0.01855983546,-0.0032013860000000005,0.0019137475799999998,both
1970-01-14 03:34:53.000,1638,D,1,0,4.78149024,-8.487564500000001,0.440503188,0.003171558499999999,0.0016988302400000003,0.00042237742000000004,both
1970-01-14 03:34:53.250,1638,D,1,0,4.800165000000001,-8.4660168,0.470191288,-0.00790719124,0.0044685179799999995,0.00660091114,both
1970-01-14 03:34:53.500,1638,D,1,0,4.7786172,-8.4918742,0.45055883999999996,-0.0027939222400000007,0.0057468353,0.0017006946799999999,both
1970-01-14 03:34:53.750,1638,D,1,0,4.75994222,-8.500613000000001,0.43894695399999994,-0.0027939222800000005,0.005533782472320001,0.00340511774,both
1970-01-14 03:34:54.000,1638,D,1,0,4.7960946,-8.481130199999999,0.45268368600000003,-0.0015156048699999998,0.00212493614,0.0004223773400000002,both
1970-01-14 03:34:54.250,1638,D,1,0,4.762096940000001,-8.484482199999999,0.481414104,-0.00812024411,0.0036163065000000003,0.0029790119400000003,both
1970-01-14 03:34:54.500,1638,D,1,0,4.7683219,-8.4974108,0.45076832199999994,-0.01067687908,-0.00171001572,-0.00064288706,both
1970-01-14 03:34:54.750,1638,D,1,0,4.773110280000001,-8.4835245,0.46465469600000003,-0.00023728761999999986,0.00191188327232,-0.0006428871600000002,both
1970-01-14 03:34:55.000,1638,D,1,0,4.753477800000001,-8.488791599999999,0.449810634,-0.0074810855600000005,-0.0006447513,-0.0008559400199999999,both
1970-01-14 03:34:55.250,1638,D,1,0,4.782028700000001,-8.4777188,0.471298598,0.012971990919999999,0.004894623799999999,-0.002773416079999999,both
1970-01-14 03:34:55.500,1638,D,1,0,4.8157571599999995,-8.479305,0.553808768,0.048764877309999996,0.00532072944,-0.02727449736,both
1970-01-14 03:34:55.750,1638,D,1,0,4.838741520000001,-8.4429131,0.568652838,-0.015790148900000002,0.0004205129000000005,0.0029790119600000002,both
1970-01-14 03:34:56.000,1638,D,1,0,4.8037862,-8.446265,0.555724142,-0.01110298464,-0.0014969628476799997,0.00510954096,both
1970-01-14 03:34:56.250,1638,D,1,0,4.8238974,-8.442434400000002,0.5547664520000001,-0.007054979960000001,-0.009379919859999999,-0.004051733239999999,both
1970-01-14 03:34:56.500,1638,D,1,0,4.842572200000001,-8.4366882,0.542795458,-0.00620276876,-0.0034144389476800006,-0.00277341592,both
1970-01-14 03:34:56.750,1638,D,1,0,4.83443192,-8.4505746,0.56817399,0.007219563000000001,0.01107315727232,-3.728480000000055e-06,both
1970-01-14 03:34:57.000,1638,D,1,0,4.86076812,-8.443392,0.6270713459999999,0.01211977968,0.007664311240000001,-0.006821420980000001,both
1970-01-14 03:34:57.250,1638,D,1,0,4.86316248,-8.4204075,0.6950666840000002,-0.0027939222000000004,0.00297714778,-0.0038386804600000005,both
1970-01-14 03:34:57.500,1638,D,1,0,4.854064439999999,-8.433815,0.633775114,-0.013659619400000003,0.00446851794,0.00681396404,both
1970-01-14 03:34:57.750,1638,D,1,0,4.86172584,-8.424716900000002,0.64574613,-0.00428529186,0.00148577754,-0.0087388968,both
1970-01-14 03:34:58.000,1638,D,1,0,4.873218,-8.4160982,0.5815815179999999,-0.0277211101,0.00233798915232,0.0083052809,both
1970-01-14 03:34:58.250,1638,D,1,0,4.854064320000001,-8.441955400000001,0.59977745,-0.01451183064,-0.0006447513600000002,0.0036179042599999997,both
1970-01-14 03:34:58.500,1638,D,1,0,4.8545432,-8.458235799999999,0.56769515,-0.00748108619,-0.0027752802,-0.00021704777999999973,both
1970-01-14 03:34:58.750,1638,D,1,0,4.86220468,-8.433815,0.585891078,0.0035979305600000004,0.00468157087232,-0.0012823122,both
1970-01-14 03:34:59.000,1638,D,1,0,4.8468817600000005,-8.4524896,0.60648122,0.0114808873,-0.0032013858000000004,-0.00405199958,both
1970-01-14 03:34:59.250,1638,D,1,0,4.86555652,-8.4429128,0.598819768,-0.0068416610599999995,-0.0040535977,0.0019134811000000001,both
1970-01-14 03:34:59.500,1638,D,1,0,4.861725720000001,-8.3892829,0.6127061380000001,-0.006202501999999999,-0.00320138598,0.0027656927799999996,both
1970-01-14 03:34:59.750,1638,D,1,0,4.8464030000000005,-8.4414766,0.581581522,-0.017281251999999997,-0.013001818680000003,-0.0010692592,both
1970-01-14 03:35:00.000,1638,D,1,0,4.86411992,-8.4496167,0.584454564,-0.0025806032400000002,-0.00788854946768,-0.00298673518,both
1970-01-14 03:35:00.250,1638,D,1,0,4.89045612,-8.4395609,0.555245292,-0.0119549296,0.0012727246046400002,0.0031917985600000004,both
1970-01-14 03:35:00.500,1638,D,1,0,4.85550096,-8.4544049,0.5313032799999999,-0.0055633433320000005,0.0074512585,0.007665909279999999,both
1970-01-14 03:35:00.750,1638,D,1,0,4.841614600000001,-8.4433918,0.532739794,-0.01131577114,0.007025152500000001,0.00319179858,both
1970-01-14 03:35:01.000,1638,D,1,0,4.842572199999999,-8.4558418,0.5480626940000001,-0.006841660665999999,0.007664311439999999,0.004257062979999999,both
1970-01-14 03:35:01.250,1638,D,1,0,4.841614559999999,-8.4654186,0.528909072,-0.008119978006,0.00340325358,0.00148737546,both
1970-01-14 03:35:01.500,1638,D,1,0,4.834431880000001,-8.461587999999999,0.551893414,-0.0034328146599999997,0.00191188336,0.00191348124,both
1970-01-14 03:35:01.750,1638,D,1,0,4.82102448,-8.449138,0.549499202,-0.0008761800799999998,0.0006335660323200001,0.0008482168199999999,both
1970-01-14 03:35:02.000,1638,D,1,0,4.82724928,-8.4505745,0.55141458,-0.009611348025999998,-0.0010708570676800004,-0.0010692591000000002,both
1970-01-14 03:35:02.250,1638,D,1,0,4.835868400000001,-8.4486589,0.560991384,-0.00897218974,0.00255104196,0.00319179858,both
1970-01-14 03:35:02.500,1638,D,1,0,4.84257212,-8.4472226,0.5126285079999999,0.0027457189999999998,-0.0010708571600000004,-0.0019214707799999997,both
1970-01-14 03:35:02.750,1638,D,1,0,4.8368262,-8.4505743,0.538964724,-0.00045007417999999957,-0.0038405446600000004,0.00042211105999999995,both
1970-01-14 03:35:03.000,1638,D,1,0,4.82533392,-8.46063,0.5451896420000001,0.00018908442000000023,-0.00788854966,-0.00213452354,both
1970-01-14 03:35:03.250,1638,D,1,0,4.860768,-8.4529685,0.5442319760000001,-0.00130228578,-0.00895381428,-0.0034128410000000007,both
1970-01-14 03:35:03.500,1638,D,1,0,4.878006399999999,-8.434772599999999,0.5437531379999999,-0.008759136819999997,-0.00426665044,0.00255263986,both
1970-01-14 03:35:03.750,1638,D,1,0,4.85597968,-8.4453074,0.4805462019999999,-0.011528824206,-0.0006447513400000004,-0.0014953649600000002,both
1970-01-14 03:35:04.000,1638,D,1,0,4.88566788,-8.4409976,0.55572413,-0.00364586748,0.0023379891799999997,-0.0004301005199999999,both
