timestamp,id,activity,phone,watch,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (m/s^2),Gyroscope y (m/s^2),Gyroscope z (m/s^2),_merge
1970-01-02 22:20:33.750,1621,A,1,0,-4.883173800000001,5.048174333333333,5.7538653,-0.581279308,-1.742062486,0.300049494,both
1970-01-02 22:20:34.000,1621,A,1,0,1.2962891714285714,4.474848414285715,7.304880185714286,-0.8631685557142857,-3.958674957142857,0.7478156472857143,both
1970-01-02 22:20:34.250,1621,A,1,0,8.6711999,2.8883050666666663,3.7987002666666663,0.11149766878333335,-2.537282466666667,0.4237977116666667,both
1970-01-02 22:20:34.500,1621,A,1,0,9.415796833333333,2.8847137499999995,1.44310505,0.12641138266666666,-0.4484763299999999,0.04598391433333332,both
1970-01-02 22:20:34.750,1621,A,1,0,8.788815,2.858876383333333,0.8479464183333333,0.028584595333333334,-0.19121497166666668,-0.061607795166666666,both
1970-01-02 22:20:35.000,1621,A,1,0,9.880015285714284,3.0423463428571433,-0.6707185094285714,0.31394864,-0.22827096714285713,-0.04793689928571427,both
1970-01-02 22:20:35.250,1621,A,1,0,4.359541983333334,3.6025751666666666,4.01926615,-0.9123990066666668,4.891694283333333,-1.52528119,both
1970-01-02 22:20:35.500,1621,A,1,0,1.4494895816666666,4.813941533333334,8.666511466666666,-0.4564658283333333,1.1487101583333335,-0.28779894033333336,both
1970-01-02 22:20:35.750,1621,A,1,0,-2.2541409,3.8263618,8.975947857142858,-0.17394246400000002,0.5680903085714285,-0.4696294357142857,both
1970-01-02 22:20:36.000,1621,A,1,0,-0.41539405416666675,2.7936344,5.504269683333334,-0.9045870950000001,-1.388039606666667,1.3768543283333334,both
1970-01-02 22:20:36.250,1621,A,1,0,3.0483175333333326,1.3613031749999998,10.604218833333334,-1.2747664733333333,0.011717886666666713,-0.42521806666666667,both
1970-01-02 22:20:36.500,1621,A,1,0,4.071040626666666,-2.8245593583333335,11.7322871,0.3556207833333334,-0.7430219683333332,-0.8417364709999999,both
1970-01-02 22:20:36.750,1621,A,1,0,3.8898081714285717,2.4530306635714285,7.136174614285714,1.0998094714285713,-1.408127455,-1.6263544714285716,both
