timestamp,id,activity,phone,watch,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (m/s^2),Gyroscope y (m/s^2),Gyroscope z (m/s^2),_merge
1970-01-03 19:06:38.500,1600,D,1,0,3.8615571,5.746831266666667,6.4204304,,,,left_only
1970-01-03 19:06:38.750,1600,D,1,0,3.0795410199999997,5.3857269,6.64840086,-0.1440094022,-0.0343048102,-0.07854919340000001,both
1970-01-03 19:06:39.000,1600,D,1,0,3.340332,5.14174804,6.791879259999999,-0.0935791006,-0.29801941,-0.15512695400000004,both
1970-01-03 19:06:39.250,1600,D,1,0,3.803125,5.4792755,6.434729020000001,0.11609802300000001,-0.23785400599999998,-0.11877441340000001,both
1970-01-03 19:06:39.500,1600,D,1,0,4.10502924,5.60130614,6.2171081599999996,-0.0359771736,0.075006105,0.1346893315,both
1970-01-03 19:06:39.750,1600,D,1,0,3.5862608799999998,5.0385070800000005,6.78639826,-0.119946289,0.333099364,0.1875274658,both
1970-01-03 19:06:40.000,1600,D,1,0,3.7815124399999993,4.76154174,6.793249520000001,-0.01954345839999999,-0.1529968252,-0.10748596120000001,both
1970-01-03 19:06:40.250,1600,D,1,0,3.7206329000000005,5.209655720000001,6.6923461799999995,-0.1027893076,-0.0820373526,-0.028457642000000005,both
1970-01-03 19:06:40.500,1600,D,1,0,3.9743653200000004,4.5129119,6.92679748,-0.168637084,-0.02664184548,0.15963744800000002,both
1970-01-03 19:06:40.750,1600,D,1,0,3.92043458,4.48515928,6.922689780000001,0.049868774571999994,0.0108459475,-0.0671966556,both
1970-01-03 19:06:41.000,1600,D,1,0,4.030145259999999,4.664032,6.87330332,-0.015319824399999998,-0.00956115754,-0.0177795412,both
1970-01-03 19:06:41.250,1600,D,1,0,3.97114864,4.58280946,6.931344519999999,-0.038836669799999994,-0.00819396978,-0.042770386,both
1970-01-03 19:06:41.500,1600,D,1,0,3.9309021,4.5577331999999995,6.949505640000001,-0.046981812,-0.044271851,-0.080343628,both
1970-01-03 19:06:41.750,1600,D,1,0,3.9398895000000005,4.546926860000001,6.9488433999999994,-0.0499786376,-0.058645629399999996,-0.0972137472,both
1970-01-03 19:06:42.000,1600,D,1,0,3.9532440200000005,4.55732424,6.942755120000001,-0.0445556644,-0.051046752800000005,-0.0876037588,both
1970-01-03 19:06:42.250,1600,D,1,0,3.967572079999999,4.52715766,6.948980680000001,-0.0322113036,-0.034466553000000004,-0.0497894292,both
1970-01-03 19:06:42.500,1600,D,1,0,3.96603015,4.522373174999999,6.97983555,0.004493713450000001,0.001693725625,0.00463104235,both
1970-01-03 19:06:42.750,1600,D,1,0,3.9601257399999996,4.54572146,6.91954956,0.0255004884,0.0242706298,0.046823120600000004,both
1970-01-03 19:06:43.000,1600,D,1,0,3.97267758,4.5673096,6.9185424,0.030291748,0.0319732672,0.05823669460000001,both
1970-01-03 19:06:43.250,1600,D,1,0,3.97932432,4.56597904,6.93445128,0.030764770599999998,0.00929260248,0.0412384032,both
1970-01-03 19:06:43.500,1600,D,1,0,4.02386168,4.592099060000001,6.88313602,0.0284667968,-0.0101806642,0.014825439340000001,both
1970-01-03 19:06:43.750,1600,D,1,0,4.051168779999999,4.641262859999999,6.801248200000001,0.028421020799999995,-0.0200622556,0.007571411240000001,both
1970-01-03 19:06:44.000,1600,D,1,0,4.095095859999999,4.68170776,6.7898254399999995,0.014144897600000001,-0.0168609617,-0.0015594482399999999,both
1970-01-03 19:06:44.250,1600,D,1,0,4.09818728,4.676473960000001,6.770782479999999,-0.0081604004,0.0057556153,-0.00575866694,both
1970-01-03 19:06:44.500,1600,D,1,0,4.08472892,4.667370579999999,6.81039126,-0.01121826182,0.00609741222,-0.00252685551,both
1970-01-03 19:06:44.750,1600,D,1,0,4.09570914,4.6517822,6.79572136,-0.00888671878,0.0079956056,0.0009521484600000001,both
1970-01-03 19:06:45.000,1600,D,1,0,4.072390780000001,4.64056082,6.80232242,0.001388549806,0.010571289,0.00798645016,both
1970-01-03 19:06:45.250,1600,D,1,0,4.04554138,4.64497976,6.81582332,0.0049438476599999994,0.00769958484,0.0104736328,both
1970-01-03 19:06:45.500,1600,D,1,0,4.084426779999999,4.63822328,6.81406556,-0.0003417968199999997,0.00807495116,0.0079162598,both
1970-01-03 19:06:45.750,1600,D,1,0,4.05981752,4.632629379999999,6.811633260000001,0.001541137688,0.0010406493822,0.002508544936,both
1970-01-03 19:06:46.000,1600,D,1,0,4.05393682,4.62695614,6.81528934,-0.00014343263399999983,0.00294494628,0.002069091778,both
1970-01-03 19:06:46.250,1600,D,1,0,4.05437316,4.6172668,6.83394168,-0.00278320314,0.00542602546,0.00617675776,both
1970-01-03 19:06:46.500,1600,D,1,0,4.048315520000001,4.63910516,6.820397959999999,0.00267028816,0.00987548826,0.0115478516,both
1970-01-03 19:06:46.750,1600,D,1,0,4.0472747600000005,4.629058860000001,6.8536529999999996,0.0026824951294000003,0.00949707048,0.008941650539999998,both
1970-01-03 19:06:47.000,1600,D,1,0,4.043777479999999,4.61211864,6.851040660000001,-0.00483398432,0.005001830979999999,0.0044494628779999995,both
1970-01-03 19:06:47.250,1600,D,1,0,4.056872579999999,4.58826292,6.8490509,0.00192871092,0.0012054443199999998,0.00538940426,both
1970-01-03 19:06:47.500,1600,D,1,0,4.0492463,4.6054961599999995,6.8573914,0.0044464111199999995,-0.0090637208,-0.00821533194,both
1970-01-03 19:06:47.750,1600,D,1,0,4.0578918,4.66292116,6.8366882,0.01078796386,-0.0237884522,-0.0104034423,both
1970-01-03 19:06:48.000,1600,D,1,0,4.1062256,4.66288768,6.79530944,0.006655883900000001,-0.018942260600000004,-0.0106140137,both
1970-01-03 19:06:48.250,1600,D,1,0,4.1067719,4.66492614,6.760143940000001,-0.0015533447719999999,0.01189880376,0.007617187719999999,both
1970-01-03 19:06:48.500,1600,D,1,0,4.09667964,4.64719536,6.810690320000001,-0.003997802726,0.0178771972,0.012680053699999999,both
1970-01-03 19:06:48.750,1600,D,1,0,4.07905572,4.63955994,6.8204864999999995,-0.0024658203140000006,0.009515381020000001,0.00971984866,both
1970-01-03 19:06:49.000,1600,D,1,0,4.05916752,4.64427494,6.81377262,0.003036499032,0.005886840851,0.005255127045999999,both
1970-01-03 19:06:49.250,1600,D,1,0,4.06865538,4.63447574,6.80212092,-0.000857543942,-0.000576782234,-0.0020294189600000003,both
1970-01-03 19:06:49.500,1600,D,1,0,4.12023925,4.63605125,6.83066555,-0.0037994384374999994,-0.0033988951750000005,0.0005874633750000001,both
1970-01-03 19:06:49.750,1600,D,1,0,4.0789917,4.65101314,6.780377140000001,0.00599670404,-0.00104980478,-0.00306091304,both
1970-01-03 19:06:50.000,1600,D,1,0,4.063015760000001,4.64522402,6.84401854,-0.0022369384999999997,0.007666015679999999,0.006283569399999999,both
1970-01-03 19:06:50.250,1600,D,1,0,4.08936768,4.62870176,6.81816102,0.00017700193999999997,0.0025329590044,0.012765503000000001,both
1970-01-03 19:06:50.500,1600,D,1,0,4.09776612,4.641690059999999,6.82700806,0.00552063004,-0.0010803221999999995,0.004235839900000001,both
1970-01-03 19:06:50.750,1600,D,1,0,4.09330146,4.62932132,6.82088318,-0.00450439454,-0.0026519775400000003,-0.0012512206719999999,both
1970-01-03 19:06:51.000,1600,D,1,0,4.09535828,4.613546779999999,6.80236518,-0.00842895514,0.007760620139999999,0.0036926269599999997,both
1970-01-03 19:06:51.250,1600,D,1,0,4.07453002,4.60179134,6.846139580000001,0.00289306633,0.0046661377200000005,0.003680419972,both
